name,review,rating,sentiment
"Jeep Cherokee Sport Stroller, Shock","Perfect and essential light-weight stroller for big 4 yr-old, to go on vacation with. Went right up to gate at airport with it!",5,1
"Jeep Cherokee Sport Stroller, Brick Red","This stroller is perfect for a family on the go. Folds easily. comfy seat. great tray. rides over grass and pavement great. The only reason i gave it 4 stars is that the cupholder tray by the handle is not deep enough. If you hit a slight bump, the sippy cup/bottle will fall out.",4,1
"Jeep Cherokee Sport Stroller, Brick Red",I brought this for my male friend. He is super tall and one of those &#34;manly men&#34;. He loves this stroller because its practical and it doesn't &#34;clash&#34; with his style . Lightweight. Easy to open and close. Good for commuting.,4,1
"Jeep Cherokee Sport Stroller, Brick Red",THIS STROLLER IS GREAT ...PERFECT SIZE...VERY EASY TO HANDLE...OPENS & CLOSES WITH ONE HAND...GREAT FORGRANDPARENTS & PARENTS WHO WANT A SMALL...EASY TO USE STROLLER....,5,1
"Jeep Cherokee Sport Stroller, Brick Red","Received this item in one day, I paid the extra 3.99.  It is not a one hand closure---one hand has to slide the release and the other hand pushed up on the red large release knob on the handle.Was not easy placing the front wheels on nor the baby's tray.  Make sure you have an extra person with you when assembling  The stroller once completed pushes easy and smooth.It did not come with the cargo bags as described, I also though it was to have come with a storage bag but this was not included either.",5,1
"Jeep Cherokee Sport Stroller, Brick Red",This is a great stroller is light. It was easy to assemble and is very sturdy. Nice colors as well as durable and a reasonable price. I am sure I will be using this for a long time.,5,1
"Jeep Cherokee Sport Stroller, Brick Red","We decided to buy this for our vacation and the decision paid off big time. It arrived fast and was very easy to assemble except child tray at the front. All the parts and material is of good quality. It's a breeze to fold and unfold the stroller. It's extremely easy to carry with or without folded. My daughter (1.5 yrs) liked it and was pretty comfortable. We used it on airports, beaches, lawns and rough sidewalks and it performed great. The extra storage helps a lot and can easily carry a standard size diaper bags and some toys. It's a great deal for the price (50$).",5,1
"Jeep Cherokee Sport Stroller, Brick Red",Really cute. I love how it's smaller than the regular strollers. Easy to use. Really good price for what you get. Soft strolling and not heavy and bulky.,5,1
"Swaddlebees One Size Simplex All In One Diapers, Owls","I love the idea of this diaper, but it's completely out of my price-range. I splurged on it with birthday money, and I'm sad to say I'm completely disappointed. Not only did a snap come off within the first two washes, but the rest of the snaps are pressed crooked and won't snap all the way. The diaper itself is great, but the craftmanship is completely sub-par for the price.",2,-1
"Swaddlebees Newborn Simplex All In One Diapers, Giraffe",Very cute print but I'm not that impressed with the diaper itself.. The inner liner gets wadded up easily in the wash and makes it hard to flatten to re-insert into the pocket.. Although I haven't had any issues with leaking yet.. But I've only been using this diaper for two weeks..,2,-1
"Swaddlebees One Size Simplex All In One Diapers, Marina",bum genius is better!,1,-1
"Evenflo Amp Performance No Back Booster Car Seat, Green",The seat doesn't stay flat against the seat when my son uses it.  We have to adjust it every time he gets in and out of the car - a real pain.  It would be better if this had a hook to connect to the seat like a car seat does.,2,-1
"Evenflo Amp Performance No Back Booster Car Seat, Green","We knew it didn't have it's own back rest but thought we'll give it a try. However, it was not comfortable in our car and had to be returned. Purchased a seat with a back instead.",2,-1
Osocozy Better Fit Prefolds - 6 Pack (Premium 4x8x4),"I am new to cloth diapering and was very excited about using my Unbleached Better Fit Prefolds by Osocozy, yet after 7 hot washes and dries they still do not absorb liquid properly and cause my son to leak time after time. They are quilted nicely but liquid still pools and sits for a while before soaking in. I had also purchased a pack of Premium prefolds and am having the same problem with those ones. I am beyond disappointed - $50 down the hole.",1,-1
"GroVia My Choice Trainer, Cloud","My daughter finds this to be very uncomfortable, even at it's largest size setting, and she only weighs 20 lbs.  It makes indentations along her sides where the elastic sits.  Additionally, once she had a bowel movement in it, I was never able to get the smell out of it, even though I soaked it right away and then machine washed it!  Not worth the money, I prefer to use regular undies at home and pull-ups for travel.",1,-1
Giraffe Baby Pink Canvas Growth Chart,"I was so excited waiting to get this in the mail and when I receive it I was rather disappointed. Its NOT pink its a lilac purple. Its not straight, the purple line on the left side has some light purple next to it at the top and as you get toward the bottom the cut goes into the purple line. My husband it pretty pissy that he paid $40 for it.",1,-1
Medela Breastmilk Storage Solution,"I love the set but had to go but it at the store for more because every time I tried ordering it from Amazon, the tray came broken. It must be the shipping process but it was very frustrating. I would recommend going to the store to buy it and checking to see of the tray is broken first.",2,-1
Medela Breastmilk Storage Solution,total waste of money and never really used it. plus since it is a breastfeeding product once the seal is opened it is a final sale. i recommend if you are thinking about buying this product for a new baby ...wait until the baby is a month old to buy it !!,1,-1
"Skip Hop Wall Decals, Treetop Friends",I ordered these wall decals for my teenage daughter who loves giraffes. I'm very disappointed however that half of them have already fallen off the wall and had to be thrown away. More than half the ones that are still on the walls have tape holding them there. I would have thought for 25.00 this would have been a better product. I would not recommend these to anyone and feel a little like I was ripped off.,1,-1
"Skip Hop Wall Decals, Treetop Friends","This product is horrible, the decals keep falling of the wall, looks great for a couple of hours, and then starts to fall.Do not buy this product",1,-1
"Skip Hop Wall Decals, Treetop Friends",I put these decals up last night and woke up this morning to half of them in the crib.  I cleaned my walls prior to adhering them and had other decals on the walls prior to these that stayed up for two years.  Very disappointed.,1,-1
"Skip Hop Wall Decals, Treetop Friends","As mentioned by other reviewers this sticker is super cute (4 stars) and a good value (4 stars) but it doesn't stay on the wall (1 star)! Skip Hop should make a better quality wall decal than this!!! I'd rather pay a few more bucks a get a sticker that actually sticks to the wall as advertised.I've had entire branches, leaves, etc. fall off the wall completely. That said, 60% of the pieces stay put, 20% have curling edges that creep back/peel slowly off the wall, and 20% fall off and are a daily frustration. I've tried supplementing with scotch tape on problem edges, and later a non-permanant double-sided (reposition-able tape). Results were mixed...it helps, but not enough. When I reapply and check the next day...it's on the floor again.Like others I am concerned about the choking hazard this presents as the product is designed to go in a nursery and could fall into the crib or on a changing table. Not sure what to do...if exchange it I have to take it everything down and then apply a new set that may not be any better in quality. This product has been more work and frustration than I bargained for...might have to go with boring bare walls.Some thoughts on what else exacerbates sticker adhesive problem: wall should be clean/dust-free, shouldn't be too cold, something other than a matte/eggshell paint (satin/semigloss gets better stick). I also noticed that the leaves positioned on the folds of the original backing are ones that tend to continue to curl on the edged and peel off the wall later.",2,-1
"green sprouts 3 Count Waterproof Pocket Bib, Flowers, 9-18 months","an okay bib if all you want is to be able to clean it easily. but if you want it to be able to catch dropped food in a pocket and be very thick and durable, this one isn't for you.",2,-1
"green sprouts 3 Count Waterproof Pocket Bib, Flowers, 9-18 months","This is the only set of bibs I have that stain with tomato sauce, and wont come clean in the wash machine.  They always look dirty",2,-1
Puddles The Fighting Ducks Mascot: University of Oregon Rubber Duck,It's the University of Oregon Ducks...not OSU.  OSU is the Oregon State Beavers AKA the bitter civil war rivals of the Ducks.  Somebody CLEARLY did not do their homework.,1,-1
"Boon Catch Plate with Spill Catcher, Orange/Blue","This is a nice idea and it's cute, but so far I have not been able to get it to stick to anything for more than a few seconds. Kinda defeats the purpose when your grabby toddler can yank the whole thing right up and spill everything onto the table/floor.",2,-1
"Boon Catch Plate with Spill Catcher, Orange/Blue",I bought this especially for the suctIon cup bottom.  The suction releases very easily and my daughter dumps the plate.,2,-1
"Kids Line Wall Decals, Tweet","The decals did stick to the walls but only for a couple hours.  Came back in the room and they had fallen into my daughters crib.  They are a choking hazard, not worth the risk.",1,-1
"Munchkin 4 Piece Re-Usable Straw Cups, 10 Ounce","My two boys are really not happy that I got pick and purple cups for them.  The desciption says blue orange and green, but thats not what I got.  Very disappointed.",1,-1
"Munchkin 4 Piece Re-Usable Straw Cups, 10 Ounce",Every time we screw the cap in place milk rushes out thru the straw. I have to remind myself to take the straw out evertime.,2,-1
"Munchkin 4 Piece Re-Usable Straw Cups, 10 Ounce",I purchased these cups to use as a transition from a sippy to a straw cup.  I first tried using it and I had a hard time sucking out liquid. It seemed like there was a funny suction.  The Take and toss series are much better!,2,-1
"Munchkin 4 Piece Re-Usable Straw Cups, 10 Ounce","i really wanted these cups.  they were skinny enough to fit in the stroller tray holders which is why i wanted them.however this is not what i got.  the cups i got were ok, but i have some of those already.  And i cant just return them since my hubby did not know better and started to use them already.  disappointed!",1,-1
Munchkin 6 Piece Fork and Spoon Set,"This is not a good set if you want forks for your toddler.  The prongs are so close together, it is pretty much a spoon with holes in it.  For spoon self feeding they are ok but I would have been happier getting a better set had I known that it was pretty much a bunch of spoons.",2,-1
"Munchkin Bath Fun Bubble Blower, Blue",My mil bought this for our son. At first I thought it wasn't working because of the bubbles I used. I went and bought another type and it still did not work. Didn't even blow out the mouth.,1,-1
"Munchkin Bath Fun Bubble Blower, Blue",I was so excited at how cute this thing is and how much my son might love it....very disappointed.... does not blow any bubbles...boo:(,1,-1
"Munchkin Bath Fun Bubble Blower, Blue",Do not waste your money. The bubbles pop before they leave the wand. My kids were so disappointed with this toy.,1,-1
"Munchkin Bath Fun Bubble Blower, Blue",I didn't buy this from Amazon but it is so bad that I had to write a review anyway.  It really does not work it just click sand when it does spin one or two bubbles come out.  Not worth the money I spent.,1,-1
"Munchkin Bath Fun Bubble Blower, Blue","Received as a gift and cannot return, because otherwise I would.Problem 1 it is to heavy to hold up with the suction cup and falls into water.Problem 2 when it falls in, the water mixes with solution and creates a slippery bath tub(to much soap in bath water)Problem 3 doesn't blow but a few bubbles wastes a lot of baby bath-your better off saving a bubble wand and blowing some yourself",1,-1
"Munchkin Bath Fun Bubble Blower, Blue","My child got this as a present. Never got it to work. The reviewer who suggested covering part of the mouth is worth a try (will try tonight) but as paying customers, we should not have to resort to ghetto home-fix like this -- it should have worked right out of the box! Even when barely used, the power switch (on top of the head) is failing already. Yesterday, I was trying a different bubble solution (did not work, no surprise) and could not turn it off (the power button would not pop back up). After 10 minutes of trying pushing it here and there along the edges, it finally turned off (phew) but I was this &lt;--> close to prying the battery compartment open and throwing it in the trash. The only thing that stopped me is my child likes the penguin shape (despite no bubbles). This is a piece of junk. Save your money and buy a different bubble blower.",1,-1
"Munchkin Bath Fun Bubble Blower, Blue","The tip about taping half the air output port works somewhat, but that's no excuse for this thing being really poor to begin with. Additional problems include a *screwed-in* battery compartment, incredible noisiness, and very high likelihood that your child will get his finger pinched/mangled when they inevitably shove their hand into the cute penguin's rotating death mouth.",2,-1
"Munchkin Bath Fun Bubble Blower, Blue","As another reviewer said, it works great when you put tape over the left half of the air valve.  2 stars because you shouldn't have to put tape over it.  So if you're like me, and you didn't even test it out before you could return it, tape is your best option.",2,-1
"Munchkin Bath Fun Bubble Blower, Blue","was excited to get, but bubbles ont come out b/c the machine blows too hard. I dont think you should have to ""rig"" a product to have it work properly, the one star is for how cute the apperance is. buy a different product.",1,-1
"Munchkin Bath Fun Bubble Blower, Blue","So.....why is this flawed, non-working product still on the market? Munchkin has some really good items, and some crap....this...falling into the latter category.  Strange that  they haven't done a complete redesign with all of the product returns. Mine is definitely going back. I don't give my son disappointing, crappy, non-working toys.It's a bubble blower. I doesn't blow bubbles, I don't even care what the reason is....fact is it doesn't do the one thing it is marketed for....or anything else, for that matter.",1,-1
"Munchkin SpongeBob SquarePants Click Lock Insulated Straw Cup, Colors May Vary, 9 Ounce","We have used many Munchkin straw cups, but for some reason these are awful. The top doesn't close correctly, and even when it does, liquid leaks out if my son leaves it on its side. My kids love the Elmo design, but I cannot recommend this cup. Very disappointed in Munchkin.",1,-1
"Munchkin SpongeBob SquarePants Click Lock Insulated Straw Cup, Colors May Vary, 9 Ounce",Its a lot to take apart to clean and it leaks on top of that. My child may like Dora but this cup is not worth the money.,2,-1
"Munchkin Precision Fit 24&quot; Gate, White","You get what you pay for... I bought two of these to block my toddler from going into the kitchen & from accessing the hallway to the bedrooms. One of these broke the first day, the second one broke within three weeks. The compacted wood cracked once I tightened the arms, but I couldn't go a latch less because it wouldn't fit the entire doorway without being loose.The white clamps that are supposed to keep the levers & gate doors in place, bend very easily. ALL of them bent. They aren't strong enough to hold the arms in place nor the gate doors straight.Also, my one year old was able to lift the lever and get past the gate, thus defeating the entire purpose of me purchasing these gates. I know a lot of people get these gates for their dogs, which MIGHT have worked fine, if my 11 pound dog poodle mix wasn't able to chew through the plastic as well.These gates don't really do a good job at anything. I used to own one three years ago, which is why I bought two the minute my first one broke. I have to be honest in saying that the craftsmanship and quality have definitely gone down within the past 3 years. I would recommend to splurge for the $24 dollar gates, or the $50. It's what I'm going to end up paying for, since I need to buy two more that aren't cheaply crafted.",1,-1
"Munchkin Precision Fit 24&quot; Gate, White","If you are going to install it and there is no chance anyone is going to move it, step over it, breath on it or look at it then you will love it. If this is not the case, then do not waste your money. It WILL fall apart within days.",2,-1
"Munchkin Precision Fit 24&quot; Gate, White",dont buy it! it not like the old school gates that look like this. It very cheaply made and messes up all the time. The plastic tabs on it always gets caught into the gate,1,-1
"Munchkin Nursery Projector and Sound System, White",We bought this 2 days ago after purchasing the Homemedics Soundspa projector. It stopped working after about a month of use and after reading the reviews I thought we would give this one a try.This is our 2nd day to use it and when I turned it on this evening while putting our little one to bed the projector was on but not rotating. It took me a couple minutes of working on it to get it started and even then it is sketchy on the movement!i don't understand why these projectors dont last!,2,-1
"Munchkin Nursery Projector and Sound System, White","I have ordered two of these sound systems now.  My little one loved watching her friends dancing around on the ceiling.  After having it for two months, the projector quit working.  I bought another one finally in December and now, three months later, the projector quit again.  I love this machine when it works, but it doesn't last long.",1,-1
"Munchkin Nursery Projector and Sound System, White","Fine when it works, which is for about 2 months.  I have gone through three of them, too bad they aren't more long lasting.  The sounds are pretty good, the nightlight is useful, and the projector works well mostly (hard to keep focused well).  But the killer issue is that it just stops working after 1-2 months.",1,-1
"Munchkin Nursery Projector and Sound System, White",I would have given this product 10 stars (if available) if it was not for projector that stopped working after month of use. I was really dissaponted as my 9 month old got used to sound and projector and would look at it during night when he wakes up and would fall back asleep. Not fun to have baby get used to something and then it stops working!,2,-1
"Munchkin Nursery Projector and Sound System, White",This sound machine is nice but it broke with in two weeks of use. I will be returning it to try a different model.,1,-1
"Munchkin Nursery Projector and Sound System, White","I bought this product less than 2 weeks ago and it is already making a horrible grinding noise when the projector is on. I'm very disappointed because that's what I loved about this projector compared to another brand - the silence! The first one I got over a year ago lasted a long time before the projector quit turning (it still didn't make any noise). I'm on the fence whether or not I want to to risk getting another dud or just go back to the other brand whose projector makes whirring noise as well but the picture is clearer. Overall, the music is great, I just wish this particular projector had lasted longer than 2 weeks! Now I have to buy another one which means $25 down the drain.",1,-1
"Munchkin Nursery Projector and Sound System, White",Don't bother Buying this. I should have listened to the bad reviews. It broke within just a few weeks. DO NOT BUY spend the extra 10/20 dollars and buy something that will actually work,1,-1
"Munchkin Nursery Projector and Sound System, White","This sound machine has lovely white noise that my baby needs to sleep, and beautiful turning light pictures projected on the ceiling. So after 2 months when the motor burned out and stopped moving the projection, we immediately purchased another one (the first was a gift off amazon, the second was from babies r us). And then, within 2 weeks, the SAME THING HAPPENED. We only even ran the projections at night. After reading up about these machines, this seems to be a common problem. Very disappointed",2,-1
"Munchkin Nursery Projector and Sound System, White","The sound on the system no longer works after 4 months of normal use. In 2012, we purchased the Graco Sweet Slumber Sound Machine - it's still working after almost two years of use.  Avoid the Munchkin and pay the extra $10 for the Graco.",1,-1
"Munchkin Nursery Projector and Sound System, White","It worked great and my daughter loved it until the projector stopped spinning. We sent it back and received a new one, it only took another month for the new one to stop working. It would be five stars without this problem.",2,-1
"Munchkin Nursery Projector and Sound System, White","Within a week of our first order, the sound machine volume stopped working so that it was very, very quiet. We returned it for a replacement. The second machine's projector stopped spinning within a matter of weeks. We loved this machine when it worked. We're so disappointed that this product wasn't made to last.",1,-1
"Munchkin Nursery Projector and Sound System, White","I was so excited to get this item, especially after such wonderful reviews. It's a good idea in theory, but no matter what sound you play it sounds like the volume is always tuned up too high with a loud muffled static sound on everything. Unfortunately, I could not get past the poor sound and had to send it back.",2,-1
"Munchkin Nursery Projector and Sound System, White","Like other posters have mentioned, the projector stopped working. For us, it was after 2 months of almost nightly use.Prior to that, we were only marginally happy with the Munchkin Nursery Projector. The sounds are low-quality, extremely short clips; the white noise clip is short enough that it creates an obvious beat pattern (and thus fails to really be white noise).The one cool thing is that the projector has a auto-on mode where it will come on when it detects a baby's cry. It really works and hadn't ever turned on to a noise other than our daughter's crying. That earned this an extra star.Lastly, despite being in Amazon's 90 return window, Amazon will not accept a return because, ""this is a known issue"" and we're supposed to contact the manufacturer. A known issue and you still sell it and won't take it back? That's not cool... especially when the manufacturer's customer service seems to be slow in replying to email inquiries. I guess a phone call will be required.",2,-1
"Munchkin Nursery Projector and Sound System, White",I love the images this product projects and the fact that the music continually plays all night.  It helped my 2 1/2 year old sleep alone in her room all night.BUT...After about a month the motor turning the projection images started to get loud and after about 4 months the motor stopped turning the image.  I ended up replacing it with a comparable items from my local department store and I hope this one lasts longer.,1,-1
"Munchkin Nursery Projector and Sound System, White","Who's got the button? Which button? This button or that one? Too many darn buttons!!! The projection is poor no matter how you turn it around, the volume is more than ample, the auto turn on isn't a good idea and the sounds are fairly annoying. Not horrible. Not something I'd get again.",2,-1
"Munchkin Nursery Projector and Sound System, White","Loved the idea of this projector. My 7 month old was waking up 2-3 time a night, after reading all the reviews I couldn't wait to get this in the mail. It lived up to my exceptions UNTIL the pictures that were projected on the ceiling stopped moving. I figured it was just a defect with this one so I sent it back and ordered another. 2 weeks after I got the new one in the mail it did the same thing. We only used the projector at night and had it set to 30 min, + voice activation was on. There is NO WAY it was used enough to wear out the spinner. Great idea but VERY POOR QUALITY!!! Super sad that this didn't work for us. Am now looking for a new one to take its place!",2,-1
"Munchkin Nursery Projector and Sound System, White","Our little guy is colicky, which is a bummer, but he loves his white noise. So, I was happy with this product the first week, until it started skipping. We sent it back (which was very convenient thru amazon). We just received our replacement today and it is already skipping and turning itself on when it is set on off. How annoying! So, we have to send this one back as well. Meanwhile, another sleepless nite without a white noise machine:(",1,-1
"Munchkin Nursery Projector and Sound System, White",I got one for my baby shower as a gift and it worked perfect for 1 week. So I purchased a 2nd one for my ranch house. It also lasted about two weeks. However neither one lasted more than a month. The projector broke first and now neither machine will make noise.,1,-1
"Munchkin Nursery Projector and Sound System, White","We have owned three of these. One's projector stopped turning after about three months of use. The one that we bought to replace that one has already stopped working and makes a terrible noise so we are unable to use the projector, just the white noise feature. The third one is in our youngest child's nursery..... we don't use the projector as often in her room and it still works fine. It's a great product, it just doesn't last.",2,-1
"Munchkin Nursery Projector and Sound System, White",I loved it at first but then the lights quit rotating so the image stays on the same thing. Disappointing and doesnt keep my daughter distracted because the light doesnt play. The music and night light work fine though,2,-1
"Munchkin Nursery Projector and Sound System, White",This item was one of the top results when i searched for baby cds player. This product does not play cds.,1,-1
"Munchkin Nursery Projector and Sound System, White","It worked great and my baby enjoyed it a lot. Then after 6 1/2 weeks, the projector stopped rotating. I was able to exchange it at the store I got it from, but I'm quite disappointed that it didn't last long before it stopped working properly. We'll see how long the new one last for. I'll give it a second chance, but if it breaks on us again, I'll look for another brand.UPDATE: (June 10, 2014) 4 weeks later, and the projector stopped rotating again! What a piece of junk! Won't bother exchanging for a 3rd one. I'll just look for another brand!",1,-1
"Munchkin Nursery Projector and Sound System, White","My son was given this as a gift when he was two months old. He slept in a bassinet then pack and play in our bedroom his first nine months due to breathing problems. Because if this the unit was only used sporadically for the first seven months we had it.  When my son finally started sleeping in his crib I would turn on the white noise and projector. The white noise was kept on all night but I turned off the projector after an hour or so. After a couple of months the projector lights up but no longer rotates. My son, who is now almost 15 months old asks for the projector every night. I've decided instead of buying a new one (that will probably stop working after a few shirt months) I'm getting some glow in the dark stars and creating a mobile to hang from the ceiling....",1,-1
"Munchkin Nursery Projector and Sound System, White","This is my 4th sound/projector machine and they are all junk. Usually the projector is the first to go, on this one it was the sound. They are all junk and I have a graveyard of broken sound/projector machines. This one looked better than the other ones out there but it broke after only a few uses. Save your money and buy a better quality white noise machine and get a nightlight.",1,-1
"Munchkin Nursery Projector and Sound System, White","Updated January 3, 2014.  I received a new one of these and this one won't stay shut off.  Turns on and runs great, but when you turn off the sound and projection, they come back on within 10 seconds on their own.  So, I sent it back to Amazon (Thank you, Amazon for the amazingly quick turn around with a replacement!).  The replacement arrived today and same thing.  Turns itself back on after 10 seconds even if it shuts itself off with the timer.New Review: I've purchased 3 or 4 of these because my son loves the jungle projection on it.  The projection is always the first to crap out.  I just received a new one today and guess what?  This one won't turn off.  I got it all set up and turned it on.  Got it positioned and went to turn it off.  Turned off and then 5 seconds later it came back on all by itself.  Now the only way to get it stay off is to unplug it, which means that I have to reset the sound each time.  Seriously?  These projection sounds machines (the Munchkin one and and the SoundSpa one) are junk.  JUNK.  Save your money.  Don't purchase them!Original Review: Got this a few months ago and loved it. However, it has started shorting out. If you turn on the noise and then the projection, the whole thing turns off. And then when you can get it on, the projection doesn't turn. Grr.",1,-1
"Munchkin Nursery Projector and Sound System, White","But unfortunately for me, I wanted it for the nightlight and music, and I could care less about the projection because I feel like it keeps him up longer and actually keeps him from going to sleep instead of lulling him to sleep.The nightlight is useless for peeking in on him (the main thing I wanted it for!) because it's a faint blue glow pointed upward and you can't see a thing below it (which is where the baby is, in his bed). So unless you have this thing the same height as the baby, you're not going to be able to see him/her.  Ironically, it's too bright to leave on all night as a nightlight because it lights up the top half of the whole room way too much.  It's a weird light, a blue glow that lights up the room but makes it hard to see any specific thing.  Like moonlight sort of.The music is okay but it just plays part of a little tune over and over, which has to be annoying even for a baby.  This thing is going to the Salvation Army, and I'm just going to get a regular night light (in a color other than blue) and a small CD player so I can play a lullaby CD that will play entire songs.It might be great if you're looking for ambient light and projection, but if you're looking for ""checking in"" light and music, I'd look elsewhere.",2,-1
"Munchkin Nursery Projector and Sound System, White","I really loved this product, but unfortunately the quality isn't very good.  The first time we bought this, the projector stopped working within a few months.  We would push the button to turn the projector on and the whole thing would shut off.  We contacted Amazon about the issue and they sent us a replacement.  We received the replacement and within a month and a half, the projector stopped rotating.  Had I reviewed this product initially, I would have given it 5 stars, however, after going through two that have broken down within a couple months of use, I have to rate this one at a 2.",2,-1
"Munchkin Nursery Projector and Sound System, White","My daughter has absolutely loved this product. However, 16 days AFTER warranty ended the projector as well as the night light  completely stopped working. Because of that, and returning the item for replacement not being an option, I would not recommend this product.",1,-1
"Munchkin Nursery Projector and Sound System, White","For the first 2.5 months, we loved this thing.  The sound is loud enough to have an effect on a newborn and the projector is nice and bright (it reaches the cathedral ceiling in the bedroom and still looks great).  No problems with the blue button like others mention.  I guess if it's that big of a deal, we'd just put a strip of electrical tape over it or something.  Maybe if we weren't using the projector it would be more noticeable.Anyway, as dozen of other folks have stated on here, the rotating part of the projector stopped working a few days ago.Munchkin states that there is a one year limited warranty, so I just contacted them about replacing it.  Either way, I'll come back and update my review with the results.Update (20 Oct 2013):I got a replacement unit pretty quickly from Munchkin.  I thought that maybe we were abusing the product by leaving the projector on too long, so we used the 45-minute timer this time.  It didn't help--the replacement unit didn't last three months.I just contacted Munchkin again and got a mixed response that I hope I'm misinterpreting.  I was told they would replace the projector just one more time.  They also stated that the product has been redesigned, presumably, in part, to fix this defect.  I reminded them that I expect them to honor the full term of their warranty and I hope that's the end of that.So--now I'm waiting for my second and, hopefully, final replacement.I've been very happy with Munchkin's responsiveness.  I've been working with a woman named Amanda who has done a great job taking care of me--I just wish their product quality was a bit better.",2,-1
"Munchkin Nursery Projector and Sound System, White",Poor picture quality.  Lack of variety of music  Did not like the product  Chose something that would play more tunes,1,-1
"Munchkin Nursery Projector and Sound System, White","I chose this product bc baby sleeps with loud white noise (we have the hammacher schlemmer brand) and it has a loud volume option for white noise. At first I was so excited to use it. After 3 nights of leaving it on all night long on the loudest white noise setting, it crapped out.  It would only play the white noise at a &#34;whisper&#34; level. I breathe louder than it played. Since that was the main feature I needed, its now sitting in a box.",1,-1
"Munchkin Nursery Projector and Sound System, White","I loved the features on this machine for the price.  However, 2 weeks of use later, and the motor that rotated the projector died so it doesn't rotate the pictures anymore.  I loved the 3 discs of patterns, and my 3 month old was totally fascinated with them.  It was the perfect nursing light.  The sounds are also good and not nearly as annoying as some baby soothers.  The voice activation feature is a really cool idea, but my baby doesn't cry loudly enough to trigger it.  The only sound that has triggered it thus far is my 3 dogs barking.  By the way, I did not drop the machine or damage it.  It simply stopped working and it was too late to return it.  If everything worked, it would be 5 stars!",2,-1
"Munchkin Nursery Projector and Sound System, White",At first this was a good purchase I felt but as I continued to use this product (only a few months old) the sound becomes more and more muffled.  You can't really hear any of the sounds at all.  In order to get that muffled sound out you have to turn down the volume very low to where you can't really hear anything.  I am very upset with this product.  I really was hoping that it would work better.,1,-1
"Munchkin Travel Bottle Warmer, Gray",doesn't heat up the bottle well doesn't fit in the car outlet!!!!! so completely disappointed in this product wouldn't recommend it.,1,-1
"Munchkin Travel Bottle Warmer, Gray",,2,-1
"Munchkin Travel Bottle Warmer, Gray",Doesn't work with Tommee Tippee bottles. Doesn't fit well around them as they are so wide and after 30 mins refrigerated formula wasn't even luke warm but cold! I got to use on the way to daycare so it would be ready upon arrival but that didn't work with this travel warmer. Went with cup full of water instead.May work better with straight sided bottles but I'm not sure.,1,-1
"Munchkin Travel Bottle Warmer, Gray","I bought this item for a 300 mile trip with our 5 month old son hoping it would save us some time and a few stops. Glad we tried it out before our trip because the plug did not fit into any of our car's outlets! We both drive Nissans, but I would assume the outlets are standard. I guess not. So disappointed that this didn't work. Definitely save your receipt and try it out before you commit.",1,-1
"Munchkin Travel Bottle Warmer, Gray",it took a half hour to  just get the chill out.  Would like to send it back!  Don't waste your money!,1,-1
"Munchkin Travel Bottle Warmer, Gray",does not work well on playtex drop in liner bottles did not warm bottle after being heted for 80 minutes may wrk on other types,2,-1
"Munchkin Travel Bottle Warmer, Gray",This warmer has a timer on it up to 30 minutes but the bottles I use aren't warmed within that timeframe.,2,-1
"Munchkin Wide Spaces Expanding Gate, Light Wood","I loved this gate for about the first 6 months of using it.  After that...the honeymoon was over.  Yes, it fit our wide doorway spanning the living room into the kitchen so I didn't have to worry about little hands &#34;helping&#34; with dinner preparations, but that is about it.  After about 6 months the top plastic pieces started separating in the middle so if I walked through it and then turned around to close it I would have to fiddle with the damned pieces to make them fit properly so I could lock the door.  THEN, the plastic hinges started cracking.  At that point we tried to be as gentle as we could with the gate because we had invested $50 in it and really didn't want to go out and buy another gate, uninstall the current P.O.S. then re-install another gate that would leave more holes in our woodwork.  Being &#34;gentle&#34; (let's face it...we have 3 kids, 2 cats and a dog...gentle is relative) bought us about another 6 months...now one hinge is completely busted, the top plastic pieces are hopeless and we are removing the gate and trashing it after only a year.  We have another gate we bought 2 years ago at this point, have moved it to 2 different locations in the house and it is STILL going strong.  My advice...look for a gate that has METAL hinges and no plastic what so ever...unless you are only looking to get through a minimum amount of time...then by all means get this.",1,-1
"Munchkin Wide Spaces Expanding Gate, Light Wood",One end of it snapped the first week we had it installed. My husband glued and tied it back together with clamps. But it's not strong.  The closing mechanism is also a pain. It takes both hands and is still tricky.,1,-1
"Munchkin Wide Spaces Expanding Gate, Light Wood","First, I want to warn all readers that the many positive reviews on this gate are fake, and placed here by people who are paid by the company to pump up their rating.The gate is just OK, but installation is difficult.Also, buy and use your own screws!  BETTER YET, DO NOT BUY THIS GATE!This is very important. The screws they supply with the gate are of the poorest quality one can find in China. Very poor. During installation ALL  the screws were stripped and two snapped in the wood! I hate to drill and tear my wall apart to remove the broken screw.A job that should have been simple turned into a nightmare all because the screws were bad. I can't begin to explain how much anger I have for this company.DON'T GIVE THEM YOUR MONEY AND DO NOT LET THEM WASTE YOUR TIME!",1,-1
"Munchkin Bubble Spout Guard, Blue",I have a standard spout and this thing just doesn't fit it. Overall it fit's length wise and all but the velcro doesn't get tight enough to even be secure. My son pulls it right off without effort. I will keep looking for one that has a better fit that can withstand curious hands.,2,-1
